,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2012-03-07,0.0001552663874355955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005123790785374664,0.005279057172810225,0.001397397486920363,0.0015526638743559589,0.00450272523563225,0.004813258010503473,0.005589589947681414,0.013818708481768034,0.057138030576299285,0.11815772083848768,0.4535331176993756,0.5626853880665995,0.6637638062871679,0.5771251620981099,0.6622111424128164,0.5661012485901787,0.08493071392727095,0.0,0.0,0.0,0.0
2012-03-08,0.00022983306764630713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022983306764630772,0.009882821908791231,0.004596661352926123,0.02643080277932539,0.014019817126424675,0.02482197130580123,0.043438449785152156,0.10871104099670281,0.3776157301428835,0.5401077089688231,0.6281337738773547,0.55274852768937,0.6931765320212641,0.6421535910037794,0.12158169278489678,0.0,0.0,0.0,0.0
2012-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013338272305021168,0.007621869888583499,0.0009527337360729374,0.0007621869888583525,0.0009527337360729343,0.0011432804832875287,0.0009527337360729407,0.003048747955433389,0.004763668680364703,0.00419202843872091,0.008384056877441877,0.03753770920127386,0.12271210520619392,0.3643253806742925,0.5714496948965497,0.6732016579091353,0.6335679344885055,0.6187052882057676,0.6457629263102348,0.08650822323542301,0.0,0.0,0.0,0.0
2012-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010058362643402068,0.0027157579137185583,0.0005029181321701034,0.000704085385038147,0.005833850333173199,0.0010058362643402068,0.001408170770076294,0.0019110889022463866,0.003419843298756714,0.0049285976952670296,0.0029169251665865895,0.0072420211032495135,0.011064198907742236,0.01870855451672791,0.03892586342996614,0.13669314832383364,0.5339984727382175,0.5475772623068104,0.6452439635742405,0.6524859846774943,0.6394101132410716,0.494670274802512,0.03550602013120942,0.0,0.0,0.0,0.0
2012-03-11,0.013125699624555459,0.0007429641296918184,0.0004953094197945456,0.0004953094197945456,0.0002476547098972728,0.0002476547098972728,0.0004953094197945456,0.0002476547098972728,0.0004953094197945452,0.000247654709897273,0.000495309419794546,0.0002476547098972726,0.0002476547098972726,0.000495309419794546,0.000247654709897273,0.0004953094197945452,0.0004953094197945452,0.0002476547098972726,0.0004953094197945469,0.0007429641296918179,0.0017335829692809081,0.001733582969280914,0.0017335829692809081,0.0012382735494863631,0.003714820648459089,0.0049530941979454525,0.002228892389075461,0.006191367747431816,0.006191367747431816,0.004210130068253648,0.002228892389075446,0.002228892389075461,0.001733582969280914,0.001238273549486359,0.0014859282593836407,0.004457784778150892,0.01783113911260369,0.022784233310549157,0.059437130375345225,0.3959998811257402,0.5606902632074271,0.7927427263811669,0.7295907753573676,0.5492981465521525,0.5369154110572852,0.05423638146750288,0.0,0.0,0.0,0.0
2012-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285412262156444,0.08809020436927406,0.08809020436927406,0.08809020436927437,0.08809020436927406,0.1585623678646933,0.10570824524312923,0.15856236786469277,0.052854122621564616,0.14094432699083898,0.140944326990838,0.17618040873854873,0.070472163495419,0.10570824524312923,0.08809020436927437,0.070472163495419,0.2290345313601133,0.5990133897110655,0.3875968992248045,0.26427061310782307,0.3347427766032426,0.2290345313601118,0.07047216349541949,0.0,0.0,0.0,0.0
2012-03-13,8.017014027850465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00889888557091401,0.0008017014027850458,0.0003206805611140194,0.0004008507013925216,0.001042211823620563,0.0039283368736467384,0.00408867715420372,0.004329187575039262,0.01058245851676257,0.025734615029400058,0.04697970220320384,0.13853400240125546,0.5712924196246256,0.5643176174203957,0.6624458691212811,0.6000734999846088,0.6686189699227304,0.454805205799955,0.020603726051575746,0.0,0.0,0.0,0.0
2012-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017220239981264424,0.003635383996044687,0.007844775991464903,0.014924207983762398,0.032335783964818746,0.08571852790673845,0.1605309038253417,0.5793654073696518,0.546072943405874,0.6656579432757613,0.594672287352998,0.6386795673051182,0.44638688751432914,0.010332143988758653,0.0,0.0,0.0,0.0
2012-03-16,0.010009436588833286,0.00030798266427179343,0.00030798266427179343,0.0004619739964076902,0.00030798266427179343,0.00030798266427179343,0.00030798266427179343,0.00030798266427179343,0.0004619739964076898,0.0003079826642717937,0.00046197399640769053,0.0001539913321358966,0.0004619739964076898,0.0003079826642717937,0.00046197399640769053,0.0003079826642717932,0.0004619739964076898,0.0003079826642717932,0.00046197399640769134,0.0016939046534948626,0.0016939046534948626,0.0018478959856307654,0.0010779393249512762,0.0006159653285435864,0.0009239479928153797,0.0012319306570871729,0.0009239479928153827,0.0010779393249512762,0.0010779393249512762,0.0007699566606794856,0.0009239479928153765,0.0007699566606794856,0.0018478959856307654,0.001847895985630753,0.0073915839425230615,0.006775618613979427,0.017247029199220477,0.04819928695853579,0.14444386954347052,0.4799909822675913,0.5391236538077758,0.7183695644139553,0.5945605333766988,0.6991206478969729,0.484456730899529,0.01339724589582305,0.0,0.0,0.0,0.0
2012-03-18,0.00010775100380835147,0.0,0.0,0.0,0.0,0.0,0.0,0.005710803201842628,0.00021550200761670277,0.00021550200761670312,0.00021550200761670312,0.00010775100380835139,0.00010775100380835139,0.00010775100380835156,0.00010775100380835156,0.00010775100380835139,0.00010775100380835139,0.00010775100380835139,0.00010775100380835175,0.00010775100380835139,0.00021550200761670277,0.00032325301142505525,0.0006465060228501083,0.015408393544594248,0.0019395180685503248,0.0016162650571252709,0.005279799186609236,0.025105983887345872,0.0015085140533169193,0.0014007630495085726,0.0014007630495085634,0.001724016060933628,0.008296827293243084,0.006896064243734465,0.006465060228501105,0.007542570266584572,0.027907509986363103,0.04838020070994994,0.12434465839483708,0.38736485869102455,0.5278721676571152,0.6799088340306949,0.6869126492782425,0.6691337336498643,0.5126792761201342,0.03017028106633849,0.0,0.0,0.0,0.0
2012-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009007559143633299,0.0005004199524240756,0.0006005039429088907,0.0005004199524240722,0.0016013438477570417,0.004603863562301464,0.013511338715450039,0.05094275115677089,0.142919938412315,0.5738816014399298,0.6129143577290077,0.6221220848536065,0.6367343474643937,0.6771682796202589,0.43936871822833534,0.00960806308654225,0.0,0.0,0.0,0.0
2012-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004813672369905686,0.02599383079749079,0.0012034180924764175,0.0012034180924764258,0.0012034180924764258,0.0031288870404386857,0.003850937895924562,0.001925468947962268,0.014922384346707679,0.05270971245046744,0.10132780338651436,0.5119340565394714,0.5350396839150188,0.652011922503723,0.6190382667698733,0.6758396007347607,0.5458704467473029,0.040194164288712614,0.0,0.0,0.0,0.0
2012-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007090209523569402,0.017725523808923623,0.007615410229019038,0.0031512042326975118,0.003807705114509519,0.0060398081126702315,0.014180419047138898,0.01785682398528602,0.0858703153410072,0.4167467597742488,0.5722061685873271,0.7674495308382066,0.6444212655866455,0.6381188571212505,0.5420071280239721,0.04359165855231587,0.0,0.0,0.0,0.0
2012-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015093555896871205,0.0018112267076245444,0.0022640333845306655,0.003773388974217801,0.008150520184310395,0.01856507375315158,0.05026154113658111,0.15772765912230302,0.496879860125,0.5232935829445247,0.729169685377843,0.5820075153833536,0.6648711372571766,0.5417077211387038,0.007244906830498178,0.0,0.0,0.0,0.0
2012-03-24,0.1419440659269353,0.00405554474076958,0.00405554474076958,0.00405554474076958,0.00405554474076958,0.00405554474076958,0.00811108948153916,0.0,0.004055544740769576,0.004055544740769583,0.004055544740769583,0.004055544740769576,0.0,0.004055544740769583,0.004055544740769583,0.004055544740769576,0.008111089481539152,0.0,0.00405554474076959,0.008111089481539152,0.020277723703847884,0.01622217896307836,0.020277723703847884,0.020277723703847884,0.048666536889234925,0.008111089481539152,0.00811108948153918,0.49477645837388834,0.06488871585231322,0.06488871585231344,0.06894426059308258,0.03244435792615672,0.03244435792615672,0.08111089481539126,0.14599961066770525,0.08516643955616082,0.13788852118616604,0.1338329764453965,0.17033287911232164,0.2514437739277146,0.2838881318538713,0.32444357926156503,0.19061060281617073,0.44610992148465495,0.40149892933618675,0.01622217896307836,0.0,0.0,0.0,0.0
2012-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015231589795008897,0.0008703765597147972,0.0021759413992869857,0.002611129679144383,0.0008703765597147942,0.0013055648395721914,0.0013055648395721958,0.0030463179590017797,0.0013055648395721914,0.002175941399286993,0.009574142156862704,0.0026111296791443916,0.003916694518716588,0.0013055648395721869,0.006527824197860979,0.01305564839572187,0.03481506238859189,0.08703765597147972,0.20366811497326118,0.5718373997326217,0.6023005793226397,0.5657447638146144,0.5431149732620334,0.5827171067290567,0.5252722537878766,0.0034815062388591886,0.0,0.0,0.0,0.0
2012-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007234332376989876,0.0008822356557304758,0.0006175649590113309,0.001323353483595709,0.005734531762248092,0.005293413934382819,0.00397006045078714,0.0031760483606297126,0.005381637499955865,0.009087027254023898,0.009528145081889074,0.01967385512278961,0.05902156536836882,0.15844952376919236,0.560219641388852,0.565777726019954,0.6706755454863031,0.6285046811423909,0.727226851018631,0.3457481534807711,0.00035289426229219027,0.0,0.0,0.0,0.0
2012-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020471331946741835,0.0015353498960056322,0.0005117832986685441,0.0003411888657790306,0.0003411888657790294,0.0001705944328895147,0.0005117832986685441,0.0003411888657790294,0.001705944328895153,0.018253604319178076,0.0010235665973370883,0.0006823777315580612,0.0010235665973370848,0.001705944328895153,0.0027295109262322446,0.003411888657790283,0.011259232570708008,0.0039236719564588254,0.011259232570708008,0.05186070759841265,0.13579316858005325,0.5885507934688278,0.581044638421689,0.6434822008592473,0.658835699819308,0.7304853616329045,0.3348768717621162,0.0001705944328895153,0.0,0.0,0.0,0.0
2012-03-28,0.0008587347059348873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010304816471218638,0.022899592158263718,0.0025762041178046596,0.0037211837257178416,0.011736040981110155,0.004866163333631007,0.004293673529674447,0.006869877647479115,0.07699987863216123,0.032631918825525796,0.04866163333631007,0.06411885804313841,0.08844967471129361,0.11134926686955657,0.5470140076805245,0.48175017002947296,0.7090286222002357,0.6463409886669934,0.6263038455285127,0.28653114688027287,0.000572489803956593,0.0,0.0,0.0,0.0
2012-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029782579722381656,0.000465352808162215,0.0006514939314270987,0.0005584233697946561,0.0006514939314271009,0.0005584233697946561,0.0003722822465297707,0.0005584233697946561,0.0005584233697946561,0.000558423369794658,0.0006514939314270987,0.0006514939314270987,0.00037228224652977195,0.0005584233697946542,0.0006514939314271009,0.000837635054691987,0.0026990462873408283,0.0034436107804003907,0.004746598643254561,0.016752701093839736,0.06338105247169368,0.14639999344783183,0.6520523547968956,0.6076576968982202,0.7125482198579788,0.6192915171022757,0.7349782252114022,0.21210780996033615,0.00018614112326488597,0.0,0.0,0.0,0.0
2012-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004629428350136157,0.0006038384804525403,0.0008051179739367203,0.000805117973936723,0.0008051179739367203,0.0008051179739367203,0.0006038384804525403,0.0008051179739367203,0.000805117973936723,0.0008051179739367203,0.0010063974674209004,0.0006038384804525422,0.002012794934841794,0.007246061765430507,0.00825245923285141,0.007648620752398817,0.02214074428325988,0.01992666985493376,0.04126229616425705,0.062396642980096034,0.15116089960661871,0.6388611123187897,0.5347996141874681,0.5849182080650253,0.5959885802066592,0.7503699517090258,0.347810964740662,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.005022268739591347,0.00016740895798637826,0.00016740895798637826,0.00016740895798637826,0.0002511134369795674,8.370447899318913e-05,0.0002511134369795674,0.00016740895798637826,0.00016740895798637813,0.00025111343697956757,0.0001674089579863784,0.00016740895798637813,0.00016740895798637813,0.00025111343697956757,0.0001674089579863784,0.0002511134369795672,0.0002511134369795672,0.00016740895798637813,0.000251113436979568,0.0010881582269114578,0.0008370447899318906,0.0009207492689250827,0.0004185223949659453,0.0004185223949659453,0.0005022268739591344,0.0005022268739591344,0.0005859313529523254,0.0006696358319455125,0.0005022268739591344,0.00518967769757774,0.0010881582269114541,0.0015066806218774083,0.0027622478067752484,0.0032644746807343624,0.0051059732185845495,0.010797877790121353,0.018749803294474413,0.07282289672407473,0.16205187133081347,0.5594807375904776,0.5548769912458521,0.7008576026099697,0.7258852418289379,0.7164266357027075,0.23202881576911927,0.0,0.0,0.0,0.0,0.0
2012-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015611427814943423,0.002653942728540373,0.0004683428344483011,0.00023417141722415134,0.00046834283444829953,0.00039028569537358557,0.0017172570596437765,0.0016391999205690483,0.005698171152454349,0.004137028370959979,0.017250627735512482,0.060338168504756325,0.14744993571213963,0.528134602979536,0.5974493424778847,0.7413086497925834,0.6887761951953038,0.7637891058461069,0.2258193033431551,0.0,0.0,0.0,0.0,0.0
2012-04-03,0.0029820982885562504,0.0001754175463856618,8.77087731928309e-05,8.77087731928309e-05,8.77087731928309e-05,8.77087731928309e-05,8.77087731928309e-05,8.77087731928309e-05,8.770877319283081e-05,8.770877319283096e-05,0.00017541754638566193,8.770877319283081e-05,8.770877319283081e-05,8.770877319283096e-05,0.00017541754638566193,8.770877319283081e-05,8.770877319283081e-05,8.770877319283081e-05,8.770877319283111e-05,0.00017541754638566163,0.0002631263195784925,0.0004385438659641556,0.00035083509277132325,0.0006139614123498157,0.0006139614123498157,0.0006139614123498157,0.0005262526391569867,0.0007016701855426465,0.000526252639156985,0.0004385438659641556,0.0009647965051211356,0.0014910491442781289,0.003069807061749089,0.0031575158349418987,0.007279828175004982,0.006578157989462289,0.014559656350009964,0.05516881833829077,0.1618226865407723,0.6551845357504484,0.6241356300401862,0.661938111286292,0.6502728444516498,0.7589440144375676,0.17322482705584027,0.0,0.0,0.0,0.0,0.0
2012-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016039384173191116,0.0002673230695531853,0.0002673230695531862,0.00026732306955318437,0.0006237538289574344,0.0018712614868723035,0.004722707562106258,0.001336615347765931,0.001514830727468045,0.016217599552893296,0.06585058279993487,0.13900799616765588,0.684970811885114,0.6386348131625619,0.7055546882407047,0.6496841667040935,0.7185644109589645,0.15691864182771922,0.0,0.0,0.0,0.0,0.0
2012-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038651824366110046,0.0,0.0,0.0,0.0,0.00028844645049335853,0.0028844645049335856,0.005192036108880472,0.004326696757400378,0.005768929009867171,0.010672518668254301,0.009230286415787442,0.009518732866280865,0.010384072217760944,0.017018340579108098,0.3550775805573256,0.0037498038564136487,0.005768929009867191,0.02336416248996212,0.11105188343994267,0.5705470790758651,0.558432328155144,0.6152562789023317,0.5927574557638537,0.6516005316644993,0.186336407018709,0.0,0.0,0.0,0.0,0.0
2012-04-08,0.0018432500184325002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030413625304136226,0.29307675293076724,0.46081250460812617,0.1308707513087074,0.20275750202757484,0.1585195015851954,0.23409275234092652,0.24423062744230686,0.24054412740544187,0.16312762663127559,1.6275897662759018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011620631089657649,0.0008938946992044344,0.04156610351300613,0.002681684097613299,0.001787789398408866,0.0031286314472155257,0.005363368195226598,0.015196209886475359,0.008045052292839925,0.025922946276928552,0.004022526146419948,0.004916420845624381,0.005363368195226598,0.005810315544828833,0.005363368195226598,0.005363368195226598,0.004022526146419962,0.004469473496022149,0.0053633681952266156,0.01519620988647541,0.005363368195226579,0.5122016626441418,0.004916420845624364,0.03620273531777965,0.20023241262179364,0.18771788683293028,0.43353892911415143,0.3276124072584258,0.6766782872977535,0.7008134441762778,0.43353892911415143,0.09296504871726072,0.0,0.0,0.0,0.0,0.0
2012-04-10,0.2866714750122822,0.0,0.0002613231312782882,0.0,0.0002613231312782882,0.0002613231312782882,0.0,0.0002613231312782882,0.000261323131278288,0.0002613231312782884,0.0002613231312782884,0.000261323131278288,0.000261323131278288,0.0002613231312782884,0.0002613231312782884,0.000261323131278288,0.000261323131278288,0.000261323131278288,0.0002613231312782889,0.000261323131278288,0.001045292525113152,0.0010452925251131556,0.001045292525113152,0.000261323131278288,0.000522646262556576,0.000522646262556576,0.0007839693938348667,0.0007839693938348641,0.000522646262556576,0.0007839693938348667,0.0005226462625565742,0.001829261918948022,0.001829261918948022,0.004703816363009168,2.120375887192036,0.11080100766199373,0.00679440141323551,0.009146309594740111,0.02717760565294186,0.22682847794955477,0.2683788558228027,0.27491193410475806,0.2367587569381297,0.16698548088682658,0.03266539140978589,0.0,0.0,0.0,0.0,0.0
2012-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004526623790486127,0.028065067501013938,0.0018106495161944478,0.002715974274291676,0.0018106495161944506,0.0009053247580972239,0.0018106495161944478,0.0009053247580972239,0.0018106495161944538,0.0018106495161944478,0.006337273306680566,0.007242598064777815,0.008147922822875013,0.006337273306680566,0.007242598064777791,0.0054319485485833435,0.006337273306680588,0.008147922822875013,0.01176922185526391,0.013579871371458404,0.004526623790486104,0.009053247580972269,0.0018106495161944538,0.07695260443826377,1.8206080885335232,1.4575728605365255,0.11316559476215335,0.006337273306680588,0.008147922822874987,0.007242598064777815,0.012674546613361176,0.012674546613361091,0.016295845645750085,0.08962715105162546,0.024443768468624963,0.0,0.0,0.0,0.0,0.0
2012-04-12,0.17494863893168977,0.0032100667693888032,0.0024075500770416023,0.0024075500770416023,0.0016050333846944016,0.0016050333846944016,0.0024075500770416023,0.0024075500770416023,0.0016050333846944003,0.0024075500770416045,0.001605033384694403,0.0016050333846944003,0.0024075500770416006,0.001605033384694403,0.0024075500770416045,0.0032100667693888006,0.0024075500770416006,0.0016050333846944003,0.0024075500770416084,0.0072226502311248005,0.014445300462249601,0.013642783769902446,0.016050333846944004,0.012037750385208002,0.0088276836158192,0.012037750385208002,0.010432717000513637,0.0088276836158192,0.0088276836158192,0.007222650231124826,0.014445300462249552,0.03290318438623532,0.024075500770416085,0.044138418079095854,0.017655367231638464,0.015247817154596752,0.055373651771956994,0.09309193631227553,0.08346173600410854,0.46385464817668326,0.5168207498715987,0.621950436569078,0.569786851566514,0.7816512583461755,0.11957498715973242,0.0,0.0,0.0,0.0,0.0
2012-04-17,0.3624764390314629,0.03624764390314629,0.018123821951573145,0.03624764390314629,0.018123821951573145,0.018123821951573145,0.03624764390314629,0.018123821951573145,0.03624764390314626,0.018123821951573162,0.036247643903146325,0.01812382195157313,0.03624764390314626,0.018123821951573162,0.036247643903146325,0.01812382195157313,0.03624764390314626,0.01812382195157313,0.03624764390314639,0.03624764390314626,0.16311439756415816,0.16311439756415874,0.36247643903146265,0.1268667536610119,0.14499057561258505,0.14499057561258505,0.12686675366101235,0.14499057561258505,0.14499057561258505,0.21748586341887832,0.16311439756415763,0.2356096853704515,0.19936204146730513,0.10874293170943843,0.41684790488618345,0.03624764390314614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-19,0.21290185224611455,0.017741821020509543,0.02661273153076432,0.008870910510254772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01774182102050953,0.026612731530764384,0.044354552551273824,0.14193456816407624,0.15967638918458632,0.06209637357178335,0.08870910510254765,0.07096728408203812,0.053225463061528595,0.05322546306152877,0.10645092612305719,0.09758001561280241,0.06209637357178356,0.04435455255127368,0.03548364204101918,0.03548364204101918,0.03548364204101894,0.03548364204101918,0.07096728408203788,0.1508054786743315,0.23064367326662466,0.3282236888794252,0.21290185224611508,0.1508054786743315,0.21290185224611363,0.44354552551273974,0.31935277836917264,0.23064367326662313,0.0,0.0,0.0,0.0,0.0
2012-05-13,0.26357009458401104,0.0009413217663714681,0.0009413217663714681,0.0009413217663714681,0.0009413217663714681,0.0009413217663714681,0.0009413217663714681,0.0009413217663714681,0.0018826435327429347,0.0009413217663714688,0.0009413217663714688,0.0009413217663714673,0.0009413217663714673,0.0018826435327429377,0.0009413217663714688,0.0009413217663714673,0.0018826435327429347,0.0009413217663714673,0.0018826435327429412,0.0009413217663714673,0.006589252364600271,0.010354539430086176,0.005647930598228804,0.0037652870654858693,0.005647930598228804,0.007530574130971739,0.024474365925658232,0.45842370022290463,0.6099765046087108,0.028239652991144115,0.0037652870654858563,0.007530574130971765,0.012237182962829116,0.008471895897343177,0.008471895897343235,0.007530574130971713,0.011295861196457646,0.08189499367431793,0.03294626182300125,0.052714018916802344,0.1713205614796076,0.7229351165732845,0.814243327911322,0.32475600939815735,0.08189499367431738,0.0,0.0,0.0,0.0,0.0
2012-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007647130796525137,0.0005664541330759379,0.0005664541330759361,0.003398724798455617,0.0016993623992278138,0.0022658165323037444,0.011329082661518722,0.003398724798455617,0.0031154977319176485,0.0033987247984556277,0.0042484059980695205,0.0036819518649935847,0.00283227066537969,0.003398724798455605,0.00283227066537969,0.0022658165323037518,0.0031154977319176377,0.007930357863063132,0.014161353326898354,0.025490435988417208,0.05692864037413176,0.11159146421595903,0.7069347580787706,0.6828604574230432,0.6854095010218804,0.6899411340864924,0.639243489176196,0.1076262852844275,0.0,0.0,0.0,0.0,0.0
2012-05-15,7.124090253674605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018522634659554021,0.00028496361014698497,0.003134599711616813,0.0044881768598150126,0.00805022198665227,0.02778395198933103,0.08356557867560332,0.2093770125554958,0.6594770347826598,0.5751990470816891,0.7616364890203488,0.658622143952219,0.7218840654048496,0.07245199787987043,0.0,0.0,0.0,0.0,0.0
2012-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024365094370883578,0.002030424530906951,0.002355292455852079,0.004385716986759014,0.01169524529802412,0.046131245342206244,0.16966227380258483,0.7115419726110368,0.5700619912974394,0.7194200197909509,0.7029329725999912,0.7738353972192625,0.07358258500006791,0.0,0.0,0.0,0.0,0.0
2012-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.644177973251477e-05,0.006915342378601159,0.0004322088986625724,0.0003457671189300591,0.0005186506783950852,0.0006915342378601182,0.0008644177973251478,0.0011237431365226846,0.0032847876298355617,0.0036305547487655958,0.038553033760701585,0.0725246531955799,0.14634593308714652,0.5598834073274982,0.6267029030607321,0.7916338187903649,0.6708746525040471,0.7567113397784343,0.10675559796965502,0.0,0.0,0.0,0.0,0.0
2012-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012017157673591405,0.0014137832557166265,0.000353445813929159,0.000353445813929159,0.0014137832557166265,0.0019086073952174587,0.0019086073952174459,0.010391306929517277,0.04637209078750566,0.1225043191078457,0.622842213305964,0.6263059822824698,0.7729859950630655,0.7681084428308484,0.7174243131134069,0.09239073576108156,0.0,0.0,0.0,0.0,0.0
